x0,x1,x2,y,x3,x4,x5,x6,x7,x8
A2,A26,A0,120,2,9,0.35,1,0.0,371.0
A0,A57,A1,175,3,38,4.15,1,122.0,431.7142857142857
A2,A14,A1,220,1,0,,1,,
A0,A1,A0,60,7,1,0.03,2,0.0,270.2857142857143
A2,A21,A1,117,180,15,0.56,1,332.0,426.14285714285717
A2,A44,A1,350,3,0,,1,,
A0,A100,A1,167,2,102,4.27,1,,432.0
A1,A122,A0,30,1,1,0.06,1,0.0,354.42857142857144
A2,A17,A1,110,90,7,0.28,1,90.0,361.0
A0,A102,A0,79,2,70,1.6,2,253.0,429.85714285714283
A1,A54,A0,65,1,17,0.78,1,188.0,365.85714285714283
A0,A16,A1,65,10,2,0.95,1,,424.14285714285717
A2,A17,A1,177,3,90,2.59,3,175.0,429.7142857142857
A0,A0,A1,105,1,59,1.15,2,213.0,353.2857142857143
A0,A1,A0,45,30,0,,2,220.0,
A1,A5,A2,100,1,0,,1,89.0,
A2,A21,,85,2,2,0.05,3,0.0,301.2857142857143
A3,A137,A0,79,2,11,0.19,1,0.0,259.7142857142857
A2,A14,A1,190,15,0,,1,0.0,
A2,A33,A0,50,1,1,0.08,1,,378.85714285714283
A2,A14,A1,250,4,0,,1,,
A0,A15,A1,150,3,139,2.74,2,238.0,430.42857142857144
A2,A17,A0,60,1,2,0.05,1,,249.57142857142858
A2,A17,A0,71,30,66,2.99,1,0.0,403.85714285714283
A1,A178,A1,400,3,7,0.15,1,281.0,388.14285714285717
A0,A1,A0,45,1,0,,1,,
A0,A1,A0,52,5,4,2.0,3,23.0,428.57142857142856
A1,A3,A0,100,2,0,,1,363.0,
A2,A13,A1,310,30,1,0.04,96,294.0,312.85714285714283
A1,A23,A0,34,30,1,0.68,23,,425.85714285714283
A2,A7,A1,250,3,13,0.94,1,74.0,427.0
A2,A17,A1,95,4,72,1.1,1,11.0,424.85714285714283
A2,A17,A1,100,2,2,0.27,1,0.0,405.0
A2,A38,A1,229,2,5,1.25,327,335.0,425.14285714285717
A0,A1,A0,57,1,13,2.22,3,,425.85714285714283
A0,A15,A1,199,2,29,0.74,1,174.0,425.85714285714283
A1,A23,A0,44,2,9,3.18,4,,429.85714285714283
A2,A19,A0,44,2,7,0.27,1,0.0,329.85714285714283
A0,A29,A0,119,2,94,4.09,1,279.0,429.57142857142856
A2,A72,A0,200,1,0,,1,34.0,
A0,A65,A1,105,30,3,0.05,1,30.0,332.7142857142857
A2,A4,A1,228,4,16,0.51,1,103.0,431.7142857142857
A0,A1,A0,45,2,46,4.68,4,,429.85714285714283
A0,A25,A0,33,2,119,3.69,1,277.0,429.14285714285717
A0,A42,A1,150,3,9,1.27,2,179.0,425.85714285714283
A2,A17,A1,160,31,48,3.44,4,117.0,430.85714285714283
A2,A26,A1,189,1,1,0.25,5,,415.2857142857143
A2,A77,A0,119,1,4,0.11,1,,286.85714285714283
A0,A18,A1,104,2,15,0.39,2,100.0,424.85714285714283
A3,A171,A0,35,1,16,0.61,4,,408.0
A2,A21,A1,120,6,46,1.75,1,40.0,431.7142857142857
A0,A15,A0,86,2,28,2.61,3,,430.85714285714283
A2,A21,A1,133,3,5,0.19,1,,334.2857142857143
A0,A8,A0,80,20,0,,1,40.0,
A0,A1,A0,45,5,38,2.08,1,,428.42857142857144
A1,A5,A0,47,30,1,0.05,1,90.0,352.85714285714283
A0,A16,A0,73,3,1,0.11,4,0.0,393.0
A2,A26,,147,7,10,0.86,2,11.0,421.57142857142856
A2,A50,A1,148,2,3,0.21,1,5.0,427.7142857142857
A0,A15,A0,50,2,42,1.33,2,244.0,399.7142857142857
A2,A21,A0,80,8,2,0.19,1,0.0,425.7142857142857
A2,A7,A0,95,1,270,4.5,1,,429.0
A2,A13,A1,283,30,0,,232,1.0,
A0,A15,A1,199,2,38,1.32,1,94.0,428.85714285714283
A0,A36,A0,50,3,138,1.82,4,315.0,429.7142857142857
A2,A110,A0,80,1,1,0.02,2,0.0,249.14285714285714
A2,A21,A1,500,1,0,,1,53.0,
A1,A23,A1,80,5,2,0.21,1,0.0,391.85714285714283
A2,A17,A1,290,1,77,1.25,1,,431.0
A0,A16,A0,79,3,0,,1,24.0,
A0,A15,A1,149,4,5,0.14,1,0.0,295.85714285714283
A2,A26,A1,250,1,13,0.28,1,,254.57142857142858
A2,A13,A1,90,2,12,0.44,1,0.0,347.85714285714283
A2,A4,A0,3210,1,0,,6,364.0,
A2,A7,A1,169,5,45,3.56,1,,430.85714285714283
A2,A17,A0,90,1,0,,1,0.0,
A1,A105,A1,124,2,1,1.0,2,,429.85714285714283
A3,A167,A0,49,2,25,1.32,2,184.0,423.14285714285717
A0,A71,A1,125,3,13,1.65,1,0.0,419.7142857142857
A2,A44,A1,180,28,0,,1,338.0,
A0,A15,A0,75,25,3,0.16,2,161.0,425.85714285714283
A0,A1,A0,36,30,15,0.61,4,,396.2857142857143
A0,A18,A1,395,4,2,0.64,4,0.0,422.85714285714283
A2,A17,A0,58,3,27,0.54,1,0.0,297.7142857142857
A2,A4,A1,159,4,3,0.16,1,0.0,370.7142857142857
A1,A24,A0,37,3,30,0.98,1,,429.14285714285717
A0,A1,A2,40,3,10,0.93,34,332.0,428.7142857142857
A2,A13,A0,99,1,280,3.51,1,246.0,429.85714285714283
A0,A1,A2,35,30,4,0.22,10,327.0,385.42857142857144
A2,A38,A1,484,2,8,2.0,327,247.0,429.57142857142856
A0,A10,A1,150,3,0,,1,,
A0,A15,A1,120,5,12,3.5,2,,428.0
A2,A17,A0,75,1,2,0.4,1,,411.85714285714283
A0,A89,A0,85,2,68,2.22,1,69.0,431.0
A3,A184,unknown,110,2,25,2.18,1,171.0,426.0
A0,A12,A1,199,3,26,0.61,13,74.0,430.14285714285717
A0,A16,A0,40,30,0,,1,189.0,
A2,A6,,250,1,4,0.44,1,365.0,402.85714285714283
A0,A8,A1,150,13,0,,1,,
A1,A81,A0,50,1,1,0.2,2,36.0,410.42857142857144
A3,A161,A1,85,2,13,1.05,1,0.0,405.14285714285717
A2,A7,A0,44,30,2,0.03,5,325.0,332.7142857142857
A0,A1,A0,31,3,2,0.05,1,0.0,249.14285714285714
A2,A21,A1,149,2,1,0.02,1,0.0,234.71428571428572
A1,A174,A1,200,1,7,0.62,2,311.0,428.85714285714283
A1,A84,A0,85,2,9,0.23,1,87.0,291.7142857142857
A0,A71,A1,115,3,2,0.11,1,0.0,361.57142857142856
A0,A15,A0,85,5,2,0.32,1,25.0,430.42857142857144
A0,A15,A2,72,30,3,0.13,1,0.0,379.7142857142857
A2,A21,A0,79,2,2,0.1,1,0.0,352.0
A2,A45,A1,134,30,0,,1,90.0,
A2,A17,A1,149,3,28,0.5,1,329.0,424.85714285714283
A0,A1,A1,174,2,81,3.39,1,,429.85714285714283
A0,A1,A0,80,1,0,,1,0.0,
A2,A17,A0,100,2,1,0.02,5,0.0,245.28571428571428
A0,A1,A1,200,2,80,2.09,3,286.0,428.7142857142857
A0,A76,A0,56,1,12,0.81,4,321.0,426.42857142857144
A0,A15,A0,84,1,204,4.24,1,319.0,429.7142857142857
A0,A10,,65,8,7,0.15,1,11.0,387.85714285714283
A0,A15,A1,55,2,15,0.77,1,0.0,361.2857142857143
A0,A10,A1,225,7,8,0.11,1,342.0,230.71428571428572
A2,A21,A0,163,2,396,7.71,1,143.0,429.85714285714283
A2,A26,A1,159,30,14,0.3,1,265.0,425.42857142857144
A0,A1,A0,450,1,0,,1,,
A0,A82,A0,75,1,23,8.02,1,166.0,431.85714285714283
A0,A15,A1,90,30,2,0.45,3,314.0,418.57142857142856
A2,A38,A0,115,4,6,0.61,1,0.0,420.7142857142857
A1,A9,A0,115,1,0,,1,0.0,
A2,A21,A0,90,4,72,1.62,1,63.0,430.42857142857144
A2,A7,A0,45,1,151,2.59,10,357.0,423.42857142857144
A0,A76,A0,69,1,0,,6,,
A2,A17,A0,85,2,75,3.93,2,121.0,428.42857142857144
A1,A23,A1,99,3,8,0.69,1,16.0,405.42857142857144
A2,A40,A0,95,1,1,0.03,1,0.0,272.0
A2,A33,A0,52,7,0,,1,,
A0,A60,A1,285,5,4,0.36,2,19.0,415.85714285714283
A2,A35,A0,75,2,24,3.14,2,7.0,429.85714285714283
A2,A72,A0,90,7,5,1.06,1,8.0,424.2857142857143
A2,A13,A0,60,4,5,0.1,1,0.0,225.28571428571428
A0,A59,A0,90,1,100,7.71,3,316.0,431.2857142857143
A2,A14,A0,150,2,2,0.21,3,56.0,430.85714285714283
A2,A35,A0,96,1,274,3.94,1,145.0,430.7142857142857
A4,A215,A1,115,2,29,1.41,1,71.0,405.42857142857144
A0,A0,A0,55,3,27,0.8,1,48.0,429.2857142857143
A2,A26,A1,199,4,1,1.0,1,314.0,431.14285714285717
A0,A15,A1,265,2,1,1.0,1,,428.42857142857144
A0,A16,A0,51,13,20,0.41,8,14.0,430.2857142857143
A0,A0,A1,199,3,5,0.42,9,72.0,427.85714285714283
A2,A7,A1,99,5,0,,1,0.0,
A0,A1,A0,60,1,4,4.0,2,173.0,430.57142857142856
A2,A26,A1,290,30,1,0.57,13,283.0,424.57142857142856
A1,A58,A0,35,1,8,4.44,4,,431.0
A0,A12,A0,55,2,51,1.52,1,0.0,339.14285714285717
A0,A10,A1,550,4,173,2.12,1,258.0,431.0
A1,A79,,110,3,68,2.47,1,,431.57142857142856
A1,A2,A0,55,1,41,1.9,6,340.0,417.0
A0,A22,A1,90,4,1,1.0,1,14.0,431.2857142857143
A2,A77,A1,150,20,0,,1,33.0,
A0,A0,A0,60,7,0,,1,0.0,
A2,A21,A0,100,1,24,1.79,2,91.0,430.85714285714283
A1,A80,A0,89,3,6,0.96,9,358.0,421.85714285714283
A0,A15,A1,120,29,2,0.38,7,0.0,416.85714285714283
A3,A111,A0,65,2,6,1.18,3,77.0,430.14285714285717
A2,A35,A1,200,5,0,,1,32.0,
A2,A44,A1,180,30,0,,1,,
A0,A15,A1,149,9,13,0.86,1,29.0,431.0
A0,A1,A1,95,4,0,,1,14.0,
A0,A15,A0,48,5,3,0.06,1,,242.28571428571428
A2,A13,A1,179,1,0,,1,0.0,
A0,A1,A1,100,3,63,0.72,2,5.0,429.14285714285717
A1,A80,A0,60,1,14,1.13,4,335.0,428.7142857142857
A0,A185,A0,43,1,30,1.15,1,6.0,431.85714285714283
A0,A0,A0,75,3,1,0.05,1,,340.85714285714283
A0,A15,A0,70,2,18,6.67,1,205.0,430.0
A0,A16,A0,75,5,9,0.6,2,336.0,428.7142857142857
A1,A2,A1,109,1,176,5.07,2,,429.7142857142857
A2,A45,A1,600,3,0,,1,355.0,
A2,A14,A0,156,4,79,0.74,1,,429.7142857142857
A2,A13,A1,150,3,0,,1,,
A2,A17,A0,59,1,0,,1,0.0,
A0,A15,A0,64,1,1,0.02,1,0.0,249.14285714285714
A2,A77,A0,45,15,0,,1,0.0,
A0,A1,A1,500,30,0,,3,,
A0,A25,A0,80,1,22,2.76,1,162.0,431.0
A2,A13,A0,50,2,30,4.81,4,6.0,431.0
A0,A16,A0,55,2,7,0.29,1,0.0,340.2857142857143
A2,A38,A1,200,1,1,1.0,1,326.0,430.42857142857144
A2,A44,A1,585,30,1,0.54,1,139.0,424.14285714285717
A2,A17,A0,65,2,50,1.39,2,15.0,430.0
A0,A15,A0,70,1,2,0.07,1,0.0,304.85714285714283
A0,A145,A0,35,3,4,3.16,1,18.0,430.42857142857144
A0,A16,A0,40,3,2,0.06,1,,282.7142857142857
A2,A44,A1,140,300,0,,1,365.0,
A2,A33,A1,110,2,26,0.82,1,0.0,376.85714285714283
A0,A1,A1,99,90,2,0.18,2,170.0,416.85714285714283
A2,A50,A0,90,1,1,1.0,3,39.0,429.57142857142856
A2,A7,A1,139,1,0,,1,354.0,
A2,A91,A1,285,2,0,,1,338.0,
A0,A15,A0,89,30,1,0.03,1,0.0,286.7142857142857
A2,A38,A1,235,2,3,1.11,327,340.0,424.85714285714283
A1,A5,A0,55,1,15,6.0,1,17.0,430.7142857142857
A0,A16,A1,140,5,3,0.1,1,7.0,399.7142857142857
A1,A79,A0,50,2,58,4.69,1,13.0,426.2857142857143
A2,A44,A1,120,2,8,1.89,1,328.0,429.7142857142857
A2,A26,A1,80,5,0,,1,0.0,
A2,A44,A0,148,1,30,0.84,1,16.0,431.42857142857144
A0,A62,A0,60,1,25,0.74,4,52.0,427.57142857142856
A1,A93,A1,450,2,32,2.35,2,315.0,431.85714285714283
A2,A17,A0,75,2,6,0.55,2,68.0,394.0
A2,A13,A1,199,1,86,8.72,1,22.0,430.85714285714283
A0,A85,A0,65,1,0,,1,,
A1,A79,A1,165,3,61,2.46,5,62.0,427.7142857142857
A2,A13,A1,389,6,0,,1,,
A0,A15,A0,50,4,0,,2,0.0,
A2,A44,A1,250,2,4,1.12,1,,428.0
A0,A22,A2,46,1,22,0.58,1,365.0,424.57142857142856
A0,A15,A0,75,2,0,,1,,
A0,A15,A0,60,4,0,,2,0.0,
A0,A0,A1,80,5,5,0.81,1,8.0,430.0
A0,A0,A1,88,1,8,0.17,1,0.0,252.57142857142858
A0,A1,A0,50,1,0,,2,134.0,
A2,A14,A1,325,2,1,0.42,5,56.0,421.85714285714283
A2,A21,A1,200,2,0,,1,0.0,
A1,A5,A0,49,5,2,0.08,1,179.0,326.14285714285717
A0,A15,A0,75,1,24,4.62,1,201.0,431.2857142857143
A2,A19,A0,50,3,122,2.68,1,199.0,430.57142857142856
A0,A22,A0,50,3,3,0.08,1,0.0,297.14285714285717
A0,A1,A1,149,2,70,4.48,1,309.0,431.0
A2,A50,A1,260,2,5,3.41,1,235.0,431.0
A0,A1,A1,110,4,70,0.75,1,283.0,430.57142857142856
A1,A47,A0,149,2,0,,2,,
A2,A38,A1,251,30,0,,232,16.0,
A0,A18,A0,105,2,105,0.92,1,,430.2857142857143
A2,A17,A0,60,1,30,5.56,1,67.0,429.85714285714283
A2,A26,A1,150,7,1,0.04,1,0.0,332.7142857142857
A1,A93,A0,95,1,31,0.79,5,,371.85714285714283
A2,A26,A0,105,7,93,1.06,1,70.0,427.57142857142856
A2,A13,A1,150,4,2,0.03,1,141.0,179.28571428571428
A1,A5,A1,150,3,3,0.06,1,0.0,279.0
A0,A16,A1,120,3,0,,1,177.0,
A0,A0,A0,41,1,1,0.05,2,0.0,345.0
A2,A6,A0,89,2,1,0.16,1,0.0,405.14285714285717
A0,A85,A1,190,3,51,0.57,1,288.0,431.0
A2,A13,A0,110,7,1,0.03,1,,301.42857142857144
A2,A44,A1,140,2,1,0.59,4,354.0,424.85714285714283
A2,A17,A0,48,1,13,0.77,1,0.0,394.42857142857144
A2,A13,A0,65,30,1,0.07,4,216.0,371.85714285714283
A0,A36,A0,75,2,7,4.2,1,17.0,429.85714285714283
A2,A7,A1,382,3,0,,1,,
A2,A6,A0,120,1,88,4.93,3,0.0,402.57142857142856
A0,A16,A0,65,5,1,0.02,1,169.0,218.0
A0,A0,A1,73,2,4,0.16,1,0.0,324.14285714285717
A0,A89,A1,500,1,0,,1,0.0,
A2,A110,A0,85,1,20,8.45,1,104.0,431.14285714285717
A0,A100,A1,117,2,88,2.85,1,349.0,429.57142857142856
A0,A62,A0,90,1,50,2.07,1,43.0,430.2857142857143
A0,A1,A0,63,1,1,0.7,1,0.0,426.0
A0,A1,A1,185,5,60,1.3,1,0.0,417.57142857142856
A1,A23,A1,80,7,2,0.11,1,190.0,405.42857142857144
A0,A10,A1,249,5,18,0.67,1,54.0,430.85714285714283
A0,A25,A1,90,2,4,1.85,1,93.0,431.14285714285717
A2,A17,A1,111,7,5,0.28,1,8.0,404.85714285714283
A1,A47,A1,119,3,2,0.05,1,0.0,288.0
A0,A18,A1,175,2,0,,1,6.0,
A0,A85,A1,445,5,1,0.02,1,0.0,221.71428571428572
A2,A38,A1,234,2,7,2.66,327,309.0,429.42857142857144
A2,A38,A1,238,1,0,,1,0.0,
A2,A26,A1,225,31,0,,33,326.0,
A2,A40,A1,125,3,5,0.23,1,0.0,360.0
A0,A10,A0,125,2,117,1.99,1,270.0,430.85714285714283
A2,A44,A1,450,30,3,0.58,1,154.0,425.57142857142856
A0,A16,A0,70,1,0,,1,1.0,
A2,A13,A0,60,30,1,1.0,32,333.0,427.85714285714283
A2,A26,A1,199,3,1,0.05,1,17.0,342.42857142857144
A0,A0,A1,120,4,4,2.5,1,64.0,430.14285714285717
A0,A15,A1,130,3,2,0.12,1,0.0,366.0
A0,A63,A2,40,2,8,2.55,8,358.0,427.7142857142857
A2,A7,A0,80,1,16,1.15,2,345.0,422.7142857142857
A2,A70,A1,495,1,43,1.91,1,343.0,427.85714285714283
A0,A18,A1,500,1,54,0.65,4,365.0,416.85714285714283
A0,A15,A1,175,2,0,,1,,
A0,A63,A1,115,2,60,1.15,1,0.0,429.85714285714283
A2,A13,A0,240,5,0,,3,0.0,
A0,A15,A1,225,10,5,0.47,1,,430.7142857142857
A2,A19,A1,85,4,4,0.72,1,,429.14285714285717
A2,A41,A1,420,5,14,5.06,1,,430.85714285714283
A2,A13,A1,150,3,20,1.08,1,36.0,429.7142857142857
A3,A161,A0,80,3,1,0.05,1,0.0,351.14285714285717
A2,A13,A0,75,1,19,5.28,2,58.0,429.42857142857144
A1,A27,A0,50,2,10,4.76,2,,431.14285714285717
A0,A1,A0,70,4,18,0.22,4,189.0,405.2857142857143
A0,A10,A1,285,5,9,1.86,1,2.0,429.14285714285717
A2,A26,A1,199,5,9,4.66,1,164.0,431.0
A0,A15,A2,62,2,45,0.9,1,325.0,429.0
A2,A144,A1,980,3,0,,1,0.0,
A2,A4,A1,400,3,21,1.09,1,0.0,393.85714285714283
A0,A0,A1,220,1,1,0.03,2,0.0,270.0
A2,A4,A0,105,1,1,1.0,1,21.0,430.85714285714283
A0,A1,A0,64,3,6,0.14,2,0.0,271.0
A0,A12,A1,199,3,34,0.37,28,60.0,421.0
A2,A72,A1,180,30,0,,65,364.0,
A2,A38,A0,100,1,5,0.17,1,0.0,317.85714285714283
A3,A101,A0,33,1,0,,1,116.0,
A2,A13,A1,195,2,16,0.59,1,0.0,427.57142857142856
A2,A44,A0,299,1,8,0.94,11,177.0,424.85714285714283
A2,A4,A1,181,1,158,5.08,1,173.0,429.85714285714283
A2,A7,A0,70,3,8,0.31,4,0.0,344.2857142857143
A0,A16,A0,32,1,5,0.22,2,0.0,336.14285714285717
A0,A15,A0,95,2,7,0.77,4,3.0,420.0
A1,A2,A0,55,1,3,2.81,6,75.0,430.7142857142857
A2,A44,A1,219,30,8,0.3,23,362.0,326.57142857142856
A0,A15,A1,140,2,54,4.06,1,,430.85714285714283
A0,A82,A1,129,1,109,1.51,1,261.0,428.57142857142856
A0,A15,A0,120,2,13,1.73,1,108.0,425.7142857142857
A0,A15,A0,75,3,125,3.26,1,134.0,431.2857142857143
A0,A15,A1,295,2,1,1.0,3,337.0,427.7142857142857
A0,A15,A1,100,2,1,0.04,1,0.0,312.57142857142856
A1,A23,A0,42,7,3,0.09,3,0.0,310.14285714285717
A0,A12,A1,150,5,6,0.49,1,0.0,387.2857142857143
A0,A12,A1,170,2,12,0.53,1,,430.0
A0,A36,A1,125,2,14,0.73,1,9.0,429.0
A2,A13,A0,60,30,0,,32,51.0,
A2,A35,A0,145,2,148,3.16,1,,431.2857142857143
A0,A52,A0,85,2,0,,1,365.0,
A1,A2,A0,55,1,474,5.53,3,332.0,425.7142857142857
A0,A11,A0,79,2,1,1.0,4,,430.85714285714283
A1,A27,A1,150,1,3,1.91,2,155.0,428.7142857142857
A2,A21,A0,200,2,109,2.15,1,,429.57142857142856
A0,A32,A1,70,1,1,0.02,1,0.0,240.0
A2,A4,A1,280,30,0,,10,365.0,
A1,A190,A1,130,1,186,3.35,1,,429.85714285714283
A1,A23,A0,60,1,10,4.41,1,,429.85714285714283
A2,A17,A1,105,2,49,0.9,1,193.0,430.85714285714283
A2,A4,A1,999,2,1,0.03,1,0.0,289.2857142857143
A2,A4,A1,225,3,0,,1,80.0,
A0,A15,A1,100,8,14,0.25,1,0.0,260.42857142857144
A2,A44,A1,150,3,27,1.79,1,320.0,431.7142857142857
A2,A21,,255,5,2,2.0,1,11.0,430.7142857142857
A1,A122,A1,167,5,1,1.0,1,,431.0
A0,A1,A1,108,2,19,1.67,1,0.0,430.14285714285717
A2,A6,A1,179,3,17,0.67,1,,423.7142857142857
A0,A15,A0,70,5,5,0.11,1,0.0,275.85714285714283
A2,A19,A0,55,7,4,0.09,1,0.0,278.85714285714283
A0,A129,A0,125,2,21,0.56,1,311.0,428.2857142857143
A2,A14,A1,232,5,5,0.17,1,13.0,428.57142857142856
A2,A4,A1,242,30,0,,232,188.0,
A2,A21,A0,105,5,74,1.61,2,0.0,392.42857142857144
A2,A19,A1,75,2,0,,1,,
A2,A21,A0,60,14,7,0.58,1,126.0,428.42857142857144
A2,A7,A0,45,28,1,0.04,2,147.0,326.85714285714283
A0,A1,unknown,100,1,59,0.84,4,165.0,429.2857142857143
A0,A16,A1,90,3,9,0.74,1,0.0,426.7142857142857
A0,A0,A1,150,3,2,2.0,1,70.0,430.85714285714283
A2,A28,A1,325,2,9,0.21,1,0.0,292.42857142857144
A1,A5,A1,299,2,9,1.6,1,354.0,429.42857142857144
A0,A16,A0,55,30,4,0.58,17,358.0,419.57142857142856
A2,A83,A1,274,30,0,,232,,
A2,A19,A1,115,1,4,0.08,1,,226.42857142857142
A0,A16,A1,75,2,154,4.04,1,15.0,430.7142857142857
A2,A21,A1,187,7,4,0.47,1,56.0,405.42857142857144
A2,A44,A1,235,30,23,0.68,1,134.0,419.57142857142856
A0,A62,A0,60,2,1,0.03,1,0.0,301.0
A3,A138,A0,42,2,2,0.06,1,0.0,291.0
A2,A21,A1,110,2,0,,1,0.0,
A2,A50,A1,135,6,3,2.37,2,1.0,430.0
A0,A15,A0,250,1,0,,1,0.0,
A0,A16,,66,2,8,3.08,1,,431.57142857142856
A0,A1,A1,100,3,1,0.03,1,0.0,288.42857142857144
A2,A67,A0,307,3,1,0.13,2,363.0,399.42857142857144
A0,A1,A0,44,1,0,,1,0.0,
A0,A25,A1,125,3,2,0.61,1,170.0,423.57142857142856
A0,A51,A1,250,3,0,,1,101.0,
A0,A15,A1,200,3,7,0.12,1,0.0,274.0
A0,A15,A1,217,3,24,1.05,1,14.0,428.85714285714283
A0,A1,A0,87,2,4,0.45,5,337.0,425.57142857142856
A1,A5,A1,200,2,18,0.49,1,6.0,415.85714285714283
A0,A22,A1,120,3,13,0.28,2,,282.7142857142857
A2,A7,A2,49,1,22,6.53,7,83.0,430.85714285714283
A0,A8,A0,60,7,0,,1,0.0,
A1,A5,A0,57,2,14,0.37,1,0.0,301.14285714285717
A2,A67,A1,175,3,6,0.14,1,0.0,253.28571428571428
A0,A0,A0,59,15,3,0.16,3,,426.57142857142856
A3,A20,A0,75,2,0,,1,361.0,
A0,A0,A0,65,30,11,0.31,2,0.0,296.2857142857143
A0,A16,A0,38,1,11,0.35,1,0.0,316.2857142857143
A1,A2,A0,120,2,1,0.05,4,,352.14285714285717
A0,A62,A0,112,1,10,1.15,2,0.0,422.42857142857144
A2,A4,A1,250,6,1,1.0,1,3.0,431.57142857142856
A0,A12,A1,185,2,114,1.94,1,16.0,431.85714285714283
A0,A71,A0,100,2,1,1.0,1,,428.2857142857143
A0,A16,A0,75,2,10,1.05,1,,415.0
A2,A26,A1,150,1,0,,2,0.0,
A2,A26,A1,160,2,0,,1,0.0,
A0,A11,A0,35,7,4,1.19,13,260.0,430.42857142857144
A2,A13,A1,95,1,0,,1,,
A0,A11,A1,99,2,1,1.0,1,144.0,429.57142857142856
A0,A1,A0,105,1,0,,2,0.0,
A2,A4,A1,195,30,0,,87,,
A0,A195,A0,33,6,29,1.53,2,32.0,426.0
A2,A35,A1,160,2,50,4.05,1,325.0,431.57142857142856
A2,A38,A1,265,30,0,,232,45.0,
A2,A14,,88,2,2,0.05,1,348.0,431.42857142857144
A2,A14,A1,200,2,0,,1,6.0,
A2,A70,A0,95,3,1,0.04,1,0.0,328.57142857142856
A2,A26,A1,220,4,2,0.28,1,0.0,406.2857142857143
A2,A44,A1,1200,1,36,1.64,1,354.0,427.85714285714283
A0,A16,A1,85,5,32,0.66,3,38.0,428.85714285714283
A0,A85,A1,425,6,5,0.08,1,,431.57142857142856
A1,A189,A1,75,1,31,3.01,1,,430.0
A2,A4,A2,450,1,0,,1,89.0,
A0,A12,A1,200,3,8,0.24,1,0.0,401.57142857142856
A0,A15,A0,75,3,4,4.0,1,101.0,431.42857142857144
A0,A1,A1,150,2,17,1.73,1,11.0,430.0
A2,A17,A1,150,4,22,0.85,1,,428.7142857142857
A0,A12,A1,115,10,2,0.04,1,,275.2857142857143
A0,A1,A0,54,1,15,1.81,2,13.0,432.0
A0,A18,A1,176,5,12,0.31,1,,410.42857142857144
A0,A62,A1,89,1,113,6.7,1,13.0,429.2857142857143
A0,A1,A0,60,1,204,5.92,1,,431.42857142857144
A2,A21,A0,530,4,7,0.31,1,0.0,353.14285714285717
A2,A13,A1,149,1,15,4.74,1,265.0,431.14285714285717
A0,A16,A1,120,2,10,0.83,1,3.0,397.0
A2,A50,A0,75,6,2,0.05,1,0.0,265.7142857142857
A1,A58,A1,86,2,78,2.55,1,149.0,430.7142857142857
A2,A44,A0,382,3,0,,1,201.0,
A2,A4,A1,245,5,48,2.22,1,46.0,429.14285714285717
A1,A79,A1,100,1,9,1.03,1,2.0,415.85714285714283
A2,A72,A1,350,60,0,,65,327.0,
A2,A4,A1,146,7,3,0.21,1,353.0,402.57142857142856
A0,A16,A0,60,2,1,0.03,1,0.0,274.0
A3,A117,A1,75,1,0,,1,0.0,
A2,A21,A1,125,2,41,3.32,2,48.0,431.0
A2,A41,A1,243,30,0,,23,364.0,
A0,A1,A0,75,4,0,,1,,
A0,A15,A0,110,2,4,1.5,2,66.0,426.7142857142857
A0,A25,A0,40,2,1,0.07,1,0.0,372.85714285714283
A2,A61,A1,500,7,44,0.94,2,365.0,339.0
A2,A7,A0,77,2,20,4.38,1,52.0,428.57142857142856
A2,A61,A0,199,3,107,2.69,2,,429.85714285714283
A0,A11,A0,29,1,59,7.25,2,54.0,431.57142857142856
A0,A59,A0,48,2,74,2.38,2,20.0,431.42857142857144
A0,A16,A0,78,2,51,3.74,1,9.0,430.7142857142857
A0,A16,A1,199,6,0,,1,85.0,
A0,A16,A0,50,2,0,,1,0.0,
A0,A15,A1,150,2,4,1.71,1,,425.85714285714283
A1,A150,A1,100,2,117,5.33,1,3.0,430.85714285714283
A0,A0,A1,110,1,52,5.98,1,81.0,430.57142857142856
A0,A1,A1,105,30,5,0.11,1,363.0,405.0
A0,A15,A1,175,3,199,2.78,1,272.0,430.85714285714283
A2,A6,A0,110,3,213,2.79,1,,430.0
A2,A17,A1,109,2,1,0.02,1,0.0,231.42857142857142
A1,A9,A0,60,3,8,1.27,2,0.0,431.0
A2,A21,A1,226,2,3,3.0,1,,429.2857142857143
A0,A82,A1,100,31,0,,2,310.0,
A1,A79,A0,55,2,8,2.26,2,,431.85714285714283
A2,A26,A1,161,2,9,4.15,1,317.0,430.57142857142856
A2,A17,A0,75,2,80,2.69,2,305.0,401.0
A0,A42,A0,39,3,30,1.2,3,,425.0
A2,A17,A1,110,1,0,,1,0.0,
A2,A19,A0,70,1,0,,1,0.0,
A2,A17,A0,47,3,61,0.81,1,285.0,428.7142857142857
A0,A0,A0,36,7,1,0.04,1,0.0,332.42857142857144
A2,A35,A0,77,5,20,0.84,1,0.0,371.85714285714283
A0,A0,A1,139,1,216,6.64,1,257.0,430.85714285714283
A2,A17,A0,75,5,3,0.16,1,0.0,405.0
A0,A16,A0,50,2,0,,1,0.0,
A0,A16,A0,100,3,4,0.59,1,,425.85714285714283
A2,A19,A0,140,1,0,,1,363.0,
